timestamp,tweet
2020-02-10 06:15:33,"#Repost @vodafoneqatar

On this sports day, visit Oxfitness Lab to experience the VR workout, powered by Vodafone G… https://t.co/tAVMkPweiR"
2020-02-10 05:43:27,"@wasimana Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/2AS6EEbk87"
2020-02-10 05:33:38,@TRAI complaint regarding @VodafoneIN for number portability. It's been 2 weeks I am struggling with #Vodafone to a… https://t.co/Hqgi5gxqHh
2020-02-10 05:29:27,@ETTelecom from any from your tea m can chack vodafone' Red X plan's Data speed its very fast 4G speed just as like… https://t.co/4rAz1WFJtG
2020-02-10 05:07:48,"#Vodafone #vodafoneindia Vodafone India is best in Cheating their customers!! Worst service ever seen!!
People should quit using Vodafone!!"
2020-02-10 04:33:53,Very very poor services Vodafone  and you are saying you are giving best services i give my request  on 10 jan for… https://t.co/GNKbrUUMZ5
2020-02-10 04:09:11,@vodafoneNZ @Strange_G Apologies! Apologies! You are a bunch of sick 🤮🤮🤮pedophiles  AN APOLOGY DOESN’T Cut it at al… https://t.co/LRQPAZnyCw
2020-02-10 03:57:11,"@Gautamgupta42 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/YOLmEuZJbq"
2020-02-10 03:42:44,"@sudheershinde9 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/TMWye3GZQD"
2020-02-10 02:58:57,"India 5G ki tyari kr rha h or humare ynha abhi bhi 2G.. jbki company bolti h ki ""India's best 4G network"" but reali… https://t.co/f2u1haWTkr"
2020-02-10 02:26:31,@tanuj_batra @VodafoneIN @reliancejio I tried calling @VodafoneIN customer care and somehow I got connected but the… https://t.co/Mgu08IHF3T
2020-02-10 01:25:08,"@chinmaythakur Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/TmAeeDej7g"
2020-02-10 01:11:58,#Vodafone to remove #Huawei from core #European networks | Business | The Guardian https://t.co/uCDzfSd8KH
2020-02-10 00:02:29,"#Vodafone will remove #Huawei systems from its #EU core network at a cost of €200M over the next five years, follow… https://t.co/Z5R6Lkol6c"
2020-02-09 23:45:01,"Absolutely terrible service from Vodafone in Mosman, parts of Seaforth and Clontarf in Sydney NSW.  Amazing this ca… https://t.co/WoAWyyPOrH"
2020-02-09 23:13:44,Valentine’s Day is approaching #Vodafone Germany https://t.co/xNZbXHvEko
2020-02-09 22:07:59,@VodafoneGhana offers free 1GB data for first-time users on #Vodafone App https://t.co/yOxI5Cg2zW
2020-02-09 22:04:10,"@Ganesh_M07 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/LMWRkydyFx"
2020-02-09 21:25:41,"@tanuj_batra @VodafoneIN Once, I was surrounded by thieves..
I tried calling police
Thieves: which service provider… https://t.co/o16SVICKKO"
2020-02-09 21:04:45,"@tanuj_batra @VodafoneIN Air Hostess: Sir please put your phone on airplane mode.
Me: I use @VodafoneIN 
Air Hostes… https://t.co/FQvwakYgro"
2020-02-09 20:15:56,@VodafoneGhana I'm very much disappointed in your internet service this past week and now. It has been the worst I… https://t.co/IIaKg6SwR7
2020-02-09 19:48:20,"@AffeImWeltraum Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/zcK8CPvLf8"
2020-02-09 19:44:21,"@RiteshA0567 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/uoMiYts9WE"
2020-02-09 18:59:24,"@cherrys09042851 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/KGWVtfTuk2"
2020-02-09 18:38:43,Look👀 #Apple #iPhone 6S #UNLOCKED #AllNetworks #EE #O2 #VODAFONE #VODA #GIFFGAF #VIRGIN #VIRGINNETWORK #THREE… https://t.co/c5L9HuyQdQ
2020-02-09 18:38:25,@VodafoneIreland You offered discounted plan to join your network and sent a sim card but the service isn't activat… https://t.co/i5Ms7ZnEcZ
2020-02-09 18:19:46,@DanWilliamson88 @VirginMediaIE Yeah agree but we can only get 25MB here on #Vodafone but they are installing the lines outside so soon
2020-02-09 18:00:27,@DasDoHD #Vodafone we can do it 💵 💰 💴 💰
2020-02-09 17:46:36,@tomhfh @ThreeUK Vodafone.. #EE is crap I was with them 14 years they lie about coverage .. Three is crap and O2 Is… https://t.co/QD9K3XCk7V
2020-02-09 17:33:20,"@SinghPrafful Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/2CM7AAj4g8"
2020-02-09 17:22:06,@VodafoneIN Chris/Team Vodafone stop making unnecessary calls as part of a protocol/modality. Read the original twe… https://t.co/hBm2rtmJLV
2020-02-09 17:16:20,@VodafoneIN  - since when have you automated activation for Sachin MB and whatever other cheap monetary tactics you… https://t.co/8lkcLBMRwn
2020-02-09 17:14:58,@VodafoneIN Sudhir you had no clue of the issue and u didn't help me at all. You refused to pass it on to your supe… https://t.co/pKWMkreBPW
2020-02-09 17:09:06,"@praveenji1978 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/dUQqmCMesj"
2020-02-09 16:55:19,"@CharitGilhotra Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/03YlTgRcxN"
2020-02-09 16:53:17,Vodafone have awful coverage. On the train from Cork to Dublin and it keeps cutting out. I'm sorry Vodafone but I w… https://t.co/fE6u61HYRD
2020-02-09 16:22:37,"Do you need the Voice and Data signal to be perfect in your Home or Offices? 

Suffering from -Black spots -Poor Mo… https://t.co/5YFuc8Lc1I"
2020-02-09 16:14:24,"@harsh_upd19 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/ffpBpvPiIh"
2020-02-09 15:42:36,"@gunjalamol92 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/VP2IVhM2br"
2020-02-09 15:10:04,📢 We look at the market-moving events that have shaped equity markets this week on 📢 https://t.co/wsFCwmXdYb… https://t.co/5c0r3Coj4T
2020-02-09 14:50:23,"@tittutweeting Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/Pb6X3Gkg1B"
2020-02-09 14:24:05,I so promised myself that those scumbags Vodacom. Won't trick me again then this happens #vodacom #Vodafone https://t.co/3VzbZQcNWO
2020-02-09 14:00:02,"@Raja_Selven Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/1sut13dgWh"
2020-02-09 13:49:35,#Vodafone’s tagline should be - LOL! Gaand marao.
2020-02-09 13:28:22,"@Sadharon3 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/svgACJ4LmA"
2020-02-09 13:23:17,"#Vodafone will remove Huawei systems from its EU core network at a cost of €200M over the next five years, followin… https://t.co/9frY6rg7kv"
2020-02-09 12:53:26,#Vodafone I'm disappointed
2020-02-09 12:46:33,"@VodafoneIN @VodafoneGroup  vs @reliancejio @JioCare 

Slot 1 #Vodafone but no network
Slot 2 #Jio lets watch in pic https://t.co/XpcIOPFJ3S"
2020-02-09 12:13:37,"#Vodafone introduces new Rs 499 plan, changes Rs 555 plan https://t.co/baQvMBHi1P https://t.co/WrFIv4wZNS"
2020-02-09 11:58:54,"@VodafoneIN I have already paid 370 rs on 9 th January 2020 for the bill amount of 352.82 rs.

Why is it not reflec… https://t.co/D3uPCtYuYm"
2020-02-09 11:56:26,"@HardikA91306525 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/Xu7r4zUsLJ"
2020-02-09 11:37:41,"For the past two months @VodafoneIN has been charging extra for a ""Juiceup"" pack. This was added to my plan without… https://t.co/gqADvFgXEi"
2020-02-09 11:35:02,"Vodafone to remove Huawei kit from European core networks https://t.co/TdcQQ5cSFA 
#vodafone #5g #huawei #telecom https://t.co/4AYauhnbgm"
2020-02-09 11:24:26,"@Sumit_47 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/DSV492pTvg"
2020-02-09 11:07:57,"@rohan31khanna Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/RCmyvmJTt9"
2020-02-09 11:03:56,"@salubhai71 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/Mc2Zid0AN5"
2020-02-09 10:57:57,"@mallika_dutt1 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/PEkkwlZzmb"
2020-02-09 10:43:45,"😐 to @Vodafone_GR

Vodafone in Greece: speed, performance, outages and user reviews
👉 https://t.co/5j3pW6p9SV… https://t.co/JlV990ldGu"
2020-02-09 10:37:57,"@awanish_goswami Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/fu5K3xmhbb"
2020-02-09 10:20:03,#coronavirus #nCoV #China #business #Brexit #trade #ProfitWarning #IPOs #airlines #autos #Amazon #Huawei #Vodafone… https://t.co/53krnXFjdf
2020-02-09 09:57:21,"They took my money, haven't done the FRC yet, 15 days have passed and they are asking me to visit the store shamele… https://t.co/TY7lXoV5zQ"
2020-02-09 09:52:09,@VodafoneIN till not giving reply regarding service down not good service #vodafoneidea #Vodafone https://t.co/4m0cloQF3x
2020-02-09 09:49:32,"@iAayushi_ Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/NZDwF5METx"
2020-02-09 09:11:57,"@nadeemwrites Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/AhrEDPfj08"
2020-02-09 09:08:56,"@VishnuS11442340 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/G0RVRjoEN5"
2020-02-09 09:07:39,"@Rajeshdhir19 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/GcSkUmyy3N"
2020-02-09 08:57:42,"#Vodafone I guess like we all get exhausted in a week so does Vodafone network
Poor thing... It deserves not to wor… https://t.co/Cgbledz08x"
2020-02-09 08:17:17,Dear #Vodafone #Vodafonedown I would like to congratulate you for making worst network ever. I appreciate your excellency.
2020-02-09 08:09:29,"@ViggyKanna Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/ivZhMzQyJE"
2020-02-09 07:54:26,"@viralrg Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/1yKJRbzVDV"
2020-02-09 07:41:48,"@abhirao Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/IvXa7HJ1G8"
2020-02-09 07:22:03,"RT @WittyyWit: Worst network ever... ""VODAFONE""
Filing complaints since independence but no action taken...they don't care about customers.…"
2020-02-09 07:13:57,"@I_am_AnkitH Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/yHT16hVWut"
2020-02-09 07:00:32,@VodafoneIN Got a #sms from @VodafoneIN about #Supernet #4G while the #vodafone network is still #3G. #Irony https://t.co/d9Kek1XS7o
2020-02-09 06:37:55,"@ajaykalra007 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/oVXMjSNjVW"
2020-02-09 06:29:53,"@Dk_singh668886 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/V3sycVUTHE"
2020-02-09 06:21:57,"@archievik Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/opxQDRHBwQ"
2020-02-09 06:16:57,"@AjRajput678 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/JJGRFk1xhp"
2020-02-09 06:14:57,"@imSkurup Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/x646hXKWwE"
2020-02-09 06:13:57,"@yes_me_amit Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/km9I4Ig5t4"
2020-02-09 06:10:57,"@imtiyazasadi Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/xSdfvmr3aF"
2020-02-09 06:09:56,"@ajajalam01 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/6h7PNm9T4e"
2020-02-09 05:54:26,"@kak9391 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/AC26Z0lW9e"
2020-02-09 05:19:43,"Big relief for telcos

#Vodafone, #Cairn eligible for settling disputes under tax #amnesty scheme
https://t.co/3NbvZHF87m"
2020-02-09 05:11:35,"RT @UnivDataSol: Vodafone Warns of 5G Delays if Huawei’s Share Capped Beyond U.K.
#Vodafone #5G #Huawei #uk #tech #news #UDS

https://t.co/…"
2020-02-09 04:51:56,"@j_taneja90 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/3dx0sJbEdm"
2020-02-09 04:38:02,"RT @ascionline: #ASCINostalgia A wonderful nostalgic ad of the blackberry phone.

#blackberry #Vodafone  #smartphone #telecom #gadget #tech…"
2020-02-09 04:37:57,"RT @ascionline: #ASCINostalgia A wonderful nostalgic ad of the blackberry phone.

#blackberry #Vodafone  #smartphone #telecom #gadget #tech…"
2020-02-09 04:30:02,"#ASCINostalgia A wonderful nostalgic ad of the blackberry phone.

#blackberry #Vodafone  #smartphone #telecom… https://t.co/Qss2t3rEvx"
2020-02-09 04:27:12,"RT @apurvnagpal: I don't really have a problem with #Vodafone #Idea in #Pune, but in #Bangalore, it was another matter

#humour #funny #sav…"
2020-02-09 04:21:39,RT @Abhishekmech126: Your's 4g network is very poor  condition in my area. Last five days i could not use any single mb of my data plan. Pl…
2020-02-09 04:14:46,"@shivangi21095 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/EkvIZGAUtC"
2020-02-09 03:53:28,@VodafoneIN Any update? #Vodafone when you guys are going to refund my money. @DoT_India
2020-02-09 03:13:51,"I don't really have a problem with #Vodafone #Idea in #Pune, but in #Bangalore, it was another matter

#humour… https://t.co/6KoycwlByR"
2020-02-09 02:09:23,"@LiveKhulke Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/jG6Met7RK1"
2020-02-09 01:51:32,Your's 4g network is very poor  condition in my area. Last five days i could not use any single mb of my data plan.… https://t.co/AeD18h509A
2020-02-09 01:29:20,"Oh @VodafoneUK have knocked it out of the park, I need a new SIM for my son, I was looking at @O2 who I’m with to a… https://t.co/ETvVhJ7vfG"
2020-02-08 22:55:57,"some 26 hours after #Vodafone support """"fixed"""" my internet it has now become worse than ever before. I cant load a… https://t.co/r6G2NYB2nJ"
2020-02-08 21:26:55,"@iSailor69 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/KqWkvKZkYE"
2020-02-08 20:18:48,"Opted to port from @VodafoneIN to @airtelindia . Idk what's happening, 4 days gone
Vodafone network gone
Airtel yet… https://t.co/KwmIvo5SEv"
2020-02-08 19:28:55,"@stutiparikh4 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/Urh3JMMd9K"
2020-02-08 19:22:42,RT @SMILE_APPEALS: We apologise for delays in returning emails and social media messages this week. @VodafoneUK have left us with no intern…
2020-02-08 19:17:54,"@ap_aishupurohit Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/OEm4TcI92Z"
2020-02-08 19:13:16,We apologise for delays in returning emails and social media messages this week. @VodafoneUK have left us with no i… https://t.co/OvVZkYjwSy
2020-02-08 18:36:55,"@Bhushan2508 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/YqhjA2HGwk"
2020-02-08 18:36:08,"@VodafoneUK oh dear #Vodafone what has happened here!?!!!
#ClearCacheCookies #StartAgain #SSO #Security https://t.co/8boE66aLwJ"
2020-02-08 17:52:53,"@Sukesh95 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/0KRmBL9Y10"
2020-02-08 17:52:16,Received call from #Vodafone that we resolve your phone but see this ookla report what vodafone ridiculous service.… https://t.co/fnQz4QCvdk
2020-02-08 17:51:55,"@SnathNamboodiri Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/Q2tjSkxFpF"
2020-02-08 17:29:54,"@sujeet111_ Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/ACWQt0808a"
2020-02-08 17:22:57,"@MandarSawant184 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/oYjKlxkc5K"
2020-02-08 17:21:15,"I've used many networks but having the worst experience. The poorest customer service. Took my money, but haven't r… https://t.co/eaAMNa58qf"
2020-02-08 16:58:08,All details shared on DM! Don't act naive/send template replies that you don't know anything! Restore my main balan… https://t.co/zn06ejKlNl
2020-02-08 16:54:54,"@ankur441 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/Eb4H9TXYKH"
2020-02-08 16:51:11,#Vodafone #carin May settle tax disputes in amnesty scheme offered by #NarendraModi https://t.co/k0GwASvfj3
2020-02-08 16:43:54,"@mrinal1409 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/plzr1WMk3z"
2020-02-08 16:29:40,"RT @yencomgh: Brothers always fight with each other, fight for each other, brothers will quarrel, brothers will fight and brothers have to…"
2020-02-08 15:29:54,"@Gyanprakash92 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/DjuH9pweEx"
2020-02-08 15:17:14,"Airtel Delhi has shut down its 3G network in Delhi. So if you own a smartphone without 4G capability, you will have… https://t.co/s4GcmVRwF2"
2020-02-08 15:07:53,"@ca_sumitsharma Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/ryuPJx9uc2"
2020-02-08 15:01:48,Vodafone network is not working properly in Uttar Pradesh West in 1st Sim slot and as well as 2nd slot it's changin… https://t.co/64H2Zk0SjY
2020-02-08 15:00:08,$VOD #Vodafone Group PLC Vodafone Group Plc: | https://t.co/nozCBEhJpK #equity #stocks https://t.co/f003Dlo9yD
2020-02-08 14:58:38,I couldn’t help myself to say....🤷🏽‍♀️🤦🏽‍♀️🤨🤬🤯 what if this was a #bslinterpreter telling me ‘I am not human’ with… https://t.co/LJfz1h2v5f
2020-02-08 14:38:52,"Air Hostess: Sir please put your phone on airplane mode.
Me: I use @VodafoneIN 
Air Hostess: fir thik hai..… https://t.co/vAsSUi27Lf"
2020-02-08 14:37:55,"@arun_jayz Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/e0tkdyQJKK"
2020-02-08 14:36:53,"@dheeraj88159021 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/OxG0yvqxnK"
2020-02-08 14:24:15,@VodafoneIN #4G speeds #vodafone in #Goa's capital https://t.co/1VL8GHnu2s
2020-02-08 14:12:10,"@sagarshah_ @VodafoneIN Hahaha.. don't port into @VodafoneIN .

They add international calling charges. and they ch… https://t.co/iIWRNYf9nq"
2020-02-08 14:12:00,RT @HemalSagalia: #vodafone Vodafone sucks going worst I got rid off one by porting to Airtel but still the corporate number unfortunately…
2020-02-08 14:09:54,"@SanjaySSingh2 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/0UbbR3VVwJ"
2020-02-08 14:07:42,#vodafone Vodafone sucks going worst I got rid off one by porting to Airtel but still the corporate number unfortun… https://t.co/4BSBtzLjoD
2020-02-08 14:06:43,"Nothing worst than #vodafone networks, I am sure this tweet will be posted by tomorrow at least. Most #expensive pl… https://t.co/tv4x7kS1nh"
2020-02-08 14:06:07,RT @telecom_inside: #Vodafone goes #green and offers its customers half sized #SIM holders that drastically reduce the amount of plastic us…
2020-02-08 14:05:57,"RT @telecom_inside: #Vodafone launches the #V-Pet Tracker, a wearble device to help you keep track of your pets. Read more on #InsideTeleco…"
2020-02-08 13:51:55,"@YveYvonnefdes21 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/wcI650P1AP"
2020-02-08 13:45:11,"RT @anujmhatre: Well @VodafoneIN, the network has been upgraded only to make it from bad to worst! Manual selection? It doesn't even show #…"
2020-02-08 13:33:59,"#Vodafone #Idea Network Shutdown,Idea Nirvana Closed,#BSNL 4G Launch Date, #Whatsapp Dark Mode in #iPhone
https://t.co/fdlIC2WqWT
#BSNL4G"
2020-02-08 13:21:06,"🆗 Considerable Internet #outage ended: #Vodafone in #Victoria #Australia since 11:35 PM resolved after 40 min, impa… https://t.co/u4ZLtmVVlb"
2020-02-08 13:11:54,"@sagarjpurohit Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/489WWfdO6D"
2020-02-08 12:46:05,"⚡ Considerable Internet #outage detected: #Vodafone in #Victoria #Australia since 11:35 PM, impacting #Melbourne… https://t.co/rrXdDpi40K"
2020-02-08 12:12:07,"The #death of #3G 
#Vodafone Ziggo turns off 3G in the #Netherlands. via @telecoms

https://t.co/9puHDMZE85"
2020-02-08 12:06:18,"Well @VodafoneIN, the network has been upgraded only to make it from bad to worst! Manual selection? It doesn't eve… https://t.co/4kuL35cz8S"
2020-02-08 11:50:57,"@no_service
A chat with #vodafone
I was promised if I sign up to a new deal I will get my old 40% discount back. Di… https://t.co/b20OkI2Vt6"
2020-02-08 11:41:02,@VodafoneIN You are accepting that mistake is yours and it was a technical glitch so why does a customer should suf… https://t.co/Ay4fkoOWix
2020-02-08 11:27:40,It is second time within the week that I'm facing speed issues still no solution. India's own 'jio' much better tha… https://t.co/s0inMDtELe
2020-02-08 11:27:40,Extremely unhappy with the service Vodafone is providing to their customers. I have recharged 4g plan and in return… https://t.co/ZScf4mAADz
2020-02-08 11:24:39,Vodafone Idea users in Bengaluru are facing an outage on Friday. According to complaints made by some affected user… https://t.co/Ow7whBjwmX
2020-02-08 10:53:55,"@GauravDex Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/pgWwczdm1Y"
2020-02-08 10:28:59,@airtelindia Reference No. C4GSP20207429308 I am not able to use 4G Network from Last 2 day. Customer Excutive is T… https://t.co/FAPsCcg8F7
2020-02-08 10:28:55,"@stupid_s0ul Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/EoP0c7jBs3"
2020-02-08 09:56:54,"@NagrikDaksh Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/gnc5aSHlBO"
2020-02-08 09:37:55,"@themagician_7 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/Z7FqazK2J2"
2020-02-08 09:30:08,❗ #Markets shrug off #coronavirus worries ❗ Read the article about events that have shaped markets this week 👉… https://t.co/kNaDnbebE3
2020-02-08 09:21:04,RT @anotherdeep: @VodafoneIN @TRAI Recd SMS that my #Vodafone complaint has been resolved. What a joke. Connectivity is as poor as before.…
2020-02-08 09:20:04,"@prerak_shah24 @BittasSebastian @JioCare @AbhijitKhilari3 @Airtel_Presence Brother, you are getting good internet s… https://t.co/lZxBpDGQJt"
2020-02-08 09:17:13,"@SkyHelpTeam hi, I’m a platinum VIP member but never been with #skymobile and currently with #Vodafone but tempted… https://t.co/HU6Bqo2Qkg"
2020-02-08 09:16:03,"Vodafone launches Rs 499 Prepaid Plan offering 1.5 GB/day for 70 days: increases Rs 199 Plan, Rs 129 Plan, and Rs 5… https://t.co/VP3X5ImvuD"
2020-02-08 09:06:55,"@LivfitI Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/77G9FQMJvf"
2020-02-08 09:02:55,"@Dexter28174308 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/SBHAqawYeO"
2020-02-08 08:36:03,"RT @online_aavedan: #govtjobs
Rajasthan Police - Recruitment for the Post of Constable (Sports Quota)

Check Details here 👉https://t.co/Q0R…"
2020-02-08 08:34:37,"Google Announced Mobile Recharge Service In India For Android
https://t.co/OCfCLboSlG #Google #GooglePay… https://t.co/tIgpn1E7HQ"
2020-02-08 08:21:55,"@prashantbme Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/xj8Dm4GxAY"
2020-02-08 08:06:12,SmartWorld News Podcast – 7 febbraio 2020#pcexpander #cybernews #android #samsung #lg #nokia #huawei #honor… https://t.co/hmNUrqg3pa
2020-02-08 08:03:55,"@jackdaniel37 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/4vSUYsgjZQ"
2020-02-08 07:42:42,"MNPed to airtel @airtelindia 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️
First day with… https://t.co/l84TlYuPmc"
2020-02-08 07:28:25,Cell Broadcast reception by altice Portugal | MEO with a Vodafone Portugal SIM card simulating a network failure at… https://t.co/wFNU4ZRBcF
2020-02-08 07:25:54,"@Vishwak65052839 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/O4Lge1y814"
2020-02-08 07:08:54,"@Chhota_bheem007 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/uF2DWYYRfC"
2020-02-08 07:07:15,"You @VodafoneIN have a shitty network, getting issues from yesterday and you guys are no doing anything
#crap #vodafone"
2020-02-08 06:38:06,@VodafoneIN Actually the place that I got my number recharged had told me I will get balance in my main account but… https://t.co/nqoZI8JrVO
2020-02-08 06:22:55,"@rok777 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/0rHRwryZED"
2020-02-08 05:55:14,@VodafoneIN @TRAI Recd SMS that my #Vodafone complaint has been resolved. What a joke. Connectivity is as poor as b… https://t.co/AlLtxjUSvA
2020-02-08 04:55:27,"@aakarcr Hello... Hello...

Sorry network problem...

#vodafone"
2020-02-08 04:38:01,"Vodafone network sucks #Vodafone  
Jio you the best #JioFiber"
2020-02-08 04:36:55,"@vikrant39627894 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/VufEA4sLOy"
2020-02-08 04:31:24,#vodafone down down Vodafone down down
2020-02-08 04:31:16,@VodafoneIN #Vodafone Vodafone team I'm not using your network so why your are replying???  Right now I'm using Air… https://t.co/HrOYsbbAQ1
2020-02-08 03:58:54,"@KesariiMohit Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/RxWSOU6NIe"
2020-02-08 03:56:09,Me while paying my #Vodafone Bill. “Chalo bechare ko doobne se bacha Lia”
2020-02-08 02:59:58,"Hey @VodafoneIN 
.
This is not gonna working anymore, *WE SERIOUSLY NEED TO TALK*
.
I know we have been in a long r… https://t.co/u7Aw5DveMV"
2020-02-08 02:51:53,"@vivekverma601 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/4vytC6I8t7"
2020-02-08 01:09:54,"@a_process_engg Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/wfPx4t0Yjw"
2020-02-08 00:51:26,"@VodafoneIN Vodafone does not have 4g network coverage in my area, what should I do for it??? Should I change ISP?… https://t.co/iVLTgUrpMo"
2020-02-08 00:05:53,"So now @VodafoneUK &amp; @PayPal take payments on a copyright infringement file sharing site , #PayPal &amp; #Vodafone brea… https://t.co/miveoC6EOe"
2020-02-07 22:47:31,"5G Signal boosters are near, read our complete guide to 5G

If you want be in the future read the article… https://t.co/zmJBsHH3zo"
2020-02-07 22:31:55,"@Arjun84377855 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/vOCIq3Lr1j"
2020-02-07 21:06:53,"@VodafoneUK @Vodafoneuk How can you tell a customer, 8 hours after they were supposed to have broadband installed,… https://t.co/E2wCgF2U0m"
2020-02-07 20:48:18,Don't miss: Vodafone CEO: Huawei RAN Quota Will Slow 5G Plans https://t.co/x4oE29H3GV #5g #breakingnews #huawei… https://t.co/qndMC8VEvc
